transaction_id,order_id,user_id,payment_method,transaction_status,failure_reason,amount,retry_attempt,transaction_date
TXN029620,ORD69384,U6916,UPI,SUCCESS,,4279.84,1,2024-06-12 01:20:00
TXN029621,ORD75626,U9501,UPI,SUCCESS,,792.93,0,2024-03-04 19:27:00
TXN029622,ORD82377,U3584,UPI,FAILED,INSUFFICIENT_BALANCE,2919.95,0,2024-04-13 07:44:00
TXN029623,ORD59218,U5458,UPI,SUCCESS,,4546.5,0,2024-01-05 14:28:00
TXN029624,ORD18494,U2193,NETBANKING,FAILED,BANK_SERVER_DOWN,6927.58,0,2024-02-25 12:07:00
TXN029625,ORD51509,U1394,UPI,SUCCESS,,6833.45,0,2024-06-14 13:53:00
TXN029626,ORD25359,U1646,NETBANKING,FAILED,PAYMENT_TIMEOUT,7343.74,0,2024-04-09 09:49:00
TXN029627,ORD49505,U7987,CARD,SUCCESS,,1958.15,0,2024-05-29 05:20:00
TXN029628,ORD80940,U5040,CARD,SUCCESS,,3793.72,2,2024-01-11 06:24:00
TXN029629,ORD61089,U3202,UPI,SUCCESS,,7759.11,0,2024-01-02 11:05:00
TXN029630,ORD95093,U2031,CARD,FAILED,INSUFFICIENT_BALANCE,5771.65,0,2024-04-16 17:47:00
TXN029631,ORD87989,U3420,UPI,SUCCESS,,1710.22,1,2024-01-30 02:33:00
TXN029632,ORD51724,U5059,UPI,SUCCESS,,7389.16,0,2024-01-06 14:18:00
TXN029633,ORD26711,U5701,UPI,FAILED,BANK_SERVER_DOWN,4101.8,2,2024-05-18 14:14:00
TXN029634,ORD73551,U9979,UPI,SUCCESS,,3857.79,0,2024-01-01 19:00:00
TXN029635,ORD71907,U6507,WALLET,SUCCESS,,3708.28,0,2024-05-10 05:21:00
TXN029636,ORD31801,U1425,WALLET,SUCCESS,,3450.92,0,2024-03-06 14:43:00
TXN029637,ORD67770,U3992,NETBANKING,SUCCESS,,6587.05,1,2024-05-07 08:51:00
TXN029638,ORD67918,U6988,WALLET,SUCCESS,,3693.5,0,2024-05-23 09:31:00
TXN029639,ORD79112,U7298,UPI,SUCCESS,,6058.03,0,2024-01-17 23:02:00
TXN029640,ORD34551,U9405,UPI,SUCCESS,,1817.76,0,2024-05-01 02:18:00
TXN029641,ORD31058,U5584,UPI,FAILED,INSUFFICIENT_BALANCE,6566.39,0,2024-02-27 02:18:00
TXN029642,ORD18434,U3444,CARD,SUCCESS,,6812.3,1,2024-04-12 13:32:00
TXN029643,ORD74152,U7252,UPI,SUCCESS,,6828.83,1,2024-05-03 23:13:00
TXN029644,ORD94422,U9138,WALLET,FAILED,INSUFFICIENT_BALANCE,2241.95,0,2024-04-28 15:52:00
TXN029645,ORD47206,U7745,UPI,FAILED,PAYMENT_TIMEOUT,5359.74,0,2024-04-20 22:06:00
TXN029646,ORD69372,U4793,NETBANKING,SUCCESS,,3694.01,2,2024-06-26 22:11:00
TXN029647,ORD93781,U7500,UPI,FAILED,PAYMENT_TIMEOUT,1285.65,0,2024-04-17 00:22:00
TXN029648,ORD46991,U1492,CARD,FAILED,PAYMENT_TIMEOUT,4532.94,1,2024-05-17 20:16:00
TXN029649,ORD85824,U8547,NETBANKING,SUCCESS,,1233.68,2,2024-05-10 01:44:00
TXN029650,ORD39058,U1814,CARD,SUCCESS,,2380.54,1,2024-05-15 23:05:00
TXN029651,ORD82078,U2627,CARD,FAILED,BANK_SERVER_DOWN,7378.33,2,2024-04-06 20:05:00
TXN029652,ORD40559,U9873,UPI,SUCCESS,,3309.55,1,2024-03-22 11:30:00
TXN029653,ORD96152,U7644,UPI,SUCCESS,,915.12,1,2024-01-28 10:40:00
TXN029654,ORD91974,U1981,NETBANKING,SUCCESS,,7630.58,1,2024-05-18 04:09:00
TXN029655,ORD75100,U5078,UPI,FAILED,TECHNICAL_ERROR,1786.52,0,2024-04-07 04:36:00
TXN029656,ORD68547,U4037,NETBANKING,SUCCESS,,4559.05,1,2024-02-16 01:10:00
TXN029657,ORD89139,U7113,UPI,SUCCESS,,6612.15,2,2024-01-14 16:02:00
TXN029658,ORD56744,U6072,UPI,SUCCESS,,6707.74,0,2024-04-10 06:13:00
TXN029659,ORD55653,U3935,WALLET,SUCCESS,,1457.67,0,2024-04-25 08:31:00
TXN029660,ORD92581,U6622,NETBANKING,FAILED,INSUFFICIENT_BALANCE,7674.33,0,2024-05-19 17:37:00
TXN029661,ORD60581,U8945,WALLET,SUCCESS,,6306.96,0,2024-04-21 11:40:00
TXN029662,ORD23675,U9151,CARD,SUCCESS,,3231.82,0,2024-04-27 03:25:00
TXN029663,ORD20518,U8830,UPI,FAILED,USER_CANCELLED,6328.39,1,2024-03-25 10:05:00
TXN029664,ORD47403,U1527,WALLET,SUCCESS,,520.24,0,2024-04-27 01:26:00
TXN029665,ORD30674,U1783,UPI,FAILED,TECHNICAL_ERROR,6521.09,0,2024-05-17 09:03:00
TXN029666,ORD34787,U4337,CARD,SUCCESS,,4963.28,1,2024-06-08 06:34:00
TXN029667,ORD33619,U5684,WALLET,SUCCESS,,2170.26,1,2024-05-04 20:41:00
TXN029668,ORD98395,U5830,WALLET,SUCCESS,,4440.74,0,2024-06-21 23:55:00
TXN029669,ORD55491,U7659,UPI,SUCCESS,,6074.44,0,2024-01-05 14:35:00
TXN029670,ORD43926,U7572,NETBANKING,SUCCESS,,2861.42,0,2024-02-20 10:19:00
TXN029671,ORD66550,U5050,NETBANKING,SUCCESS,,1204.69,0,2024-04-22 21:10:00
TXN029672,ORD25121,U3085,CARD,SUCCESS,,6060.98,0,2024-06-05 04:50:00
TXN029673,ORD10490,U2945,CARD,SUCCESS,,7798.83,0,2024-02-25 23:08:00
TXN029674,ORD45505,U6255,UPI,SUCCESS,,7575.2,0,2024-01-16 23:14:00
TXN029675,ORD80406,U4577,UPI,FAILED,TECHNICAL_ERROR,2710.52,0,2024-04-01 10:50:00
TXN029676,ORD88300,U8920,CARD,SUCCESS,,1005.74,2,2024-01-04 01:01:00
TXN029677,ORD50199,U3060,WALLET,SUCCESS,,5268.2,0,2024-04-30 14:55:00
TXN029678,ORD74538,U3146,WALLET,SUCCESS,,7293.66,1,2024-04-29 04:49:00
TXN029679,ORD35901,U3564,CARD,SUCCESS,,6661.24,1,2024-03-10 06:28:00
TXN029680,ORD70734,U5551,CARD,FAILED,INSUFFICIENT_BALANCE,7113.75,0,2024-06-15 21:42:00
TXN029681,ORD52815,U3266,UPI,SUCCESS,,2260.79,0,2024-02-21 00:19:00
TXN029682,ORD65791,U9009,UPI,SUCCESS,,7347.81,0,2024-05-07 18:32:00
TXN029683,ORD24863,U5401,CARD,SUCCESS,,5547.68,0,2024-04-14 10:37:00
TXN029684,ORD90770,U9269,CARD,SUCCESS,,6033.03,0,2024-03-08 08:44:00
TXN029685,ORD39549,U1691,CARD,SUCCESS,,7576.79,2,2024-01-09 02:25:00
TXN029686,ORD54768,U5491,CARD,SUCCESS,,7526.64,0,2024-03-30 23:31:00
TXN029687,ORD28204,U2662,CARD,SUCCESS,,7239.77,1,2024-04-02 08:04:00
TXN029688,ORD93884,U4230,UPI,SUCCESS,,5501.1,0,2024-03-15 14:59:00
TXN029689,ORD73436,U5254,UPI,SUCCESS,,1794.23,1,2024-04-14 03:15:00
TXN029690,ORD31483,U4822,UPI,SUCCESS,,3635.68,0,2024-04-12 06:24:00
TXN029691,ORD53187,U9734,CARD,SUCCESS,,4905.08,0,2024-01-07 19:42:00
TXN029692,ORD22948,U8041,WALLET,SUCCESS,,3236.96,0,2024-02-18 21:51:00
TXN029693,ORD90330,U3296,CARD,SUCCESS,,3510.37,0,2024-02-01 20:39:00
TXN029694,ORD56421,U1100,NETBANKING,SUCCESS,,4691.51,2,2024-03-16 09:48:00
TXN029695,ORD63778,U6528,UPI,SUCCESS,,2384.34,0,2024-02-15 21:21:00
TXN029696,ORD97422,U6078,NETBANKING,SUCCESS,,4392.01,1,2024-03-18 12:32:00
TXN029697,ORD29412,U2498,UPI,SUCCESS,,5997.82,0,2024-03-26 00:04:00
TXN029698,ORD21884,U7686,CARD,SUCCESS,,4046.16,1,2024-04-18 11:36:00
TXN029699,ORD60240,U4648,CARD,SUCCESS,,5347.45,1,2024-02-07 08:18:00
TXN029700,ORD88351,U1538,CARD,FAILED,BANK_SERVER_DOWN,4068.63,0,2024-02-18 05:58:00
TXN029701,ORD52096,U6012,CARD,SUCCESS,,7849.32,0,2024-06-06 13:33:00
TXN029702,ORD47328,U5432,UPI,SUCCESS,,7577.24,0,2024-06-10 00:37:00
TXN029703,ORD85784,U5337,WALLET,SUCCESS,,2569.94,0,2024-02-25 18:44:00
TXN029704,ORD18339,U9579,WALLET,SUCCESS,,837.33,1,2024-04-07 17:38:00
TXN029705,ORD21208,U8664,CARD,FAILED,BANK_SERVER_DOWN,1211.61,0,2024-03-22 09:53:00
TXN029706,ORD30981,U4312,CARD,SUCCESS,,7372.6,1,2024-01-26 10:18:00
TXN029707,ORD32948,U3837,UPI,SUCCESS,,184.16,0,2024-05-02 20:15:00
TXN029708,ORD56299,U3258,CARD,SUCCESS,,3362.1,0,2024-01-18 05:13:00
TXN029709,ORD17902,U9598,WALLET,SUCCESS,,1248.22,0,2024-03-14 14:55:00
TXN029710,ORD23291,U8154,NETBANKING,SUCCESS,,4588.92,0,2024-06-01 21:51:00
TXN029711,ORD10227,U4472,UPI,FAILED,BANK_SERVER_DOWN,4521.66,0,2024-01-21 12:04:00
TXN029712,ORD41828,U3700,UPI,SUCCESS,,4972.43,1,2024-04-05 04:52:00
TXN029713,ORD83481,U7656,UPI,FAILED,INSUFFICIENT_BALANCE,2190.18,0,2024-01-05 23:52:00
TXN029714,ORD61375,U3859,UPI,SUCCESS,,6356.13,0,2024-01-03 06:51:00
TXN029715,ORD41838,U5385,CARD,SUCCESS,,4914.89,1,2024-05-27 21:16:00
TXN029716,ORD74717,U8196,NETBANKING,SUCCESS,,2989.96,1,2024-01-28 03:11:00
TXN029717,ORD81361,U5660,WALLET,SUCCESS,,4686.74,0,2024-01-21 09:31:00
TXN029718,ORD77309,U4248,UPI,SUCCESS,,5864.41,0,2024-06-15 05:03:00
TXN029719,ORD55701,U3995,WALLET,SUCCESS,,1994.2,0,2024-04-29 08:46:00
TXN029720,ORD55556,U1694,CARD,SUCCESS,,2292.92,1,2024-03-17 01:09:00
TXN029721,ORD56878,U2725,NETBANKING,SUCCESS,,2948.49,0,2024-06-17 11:20:00
TXN029722,ORD54926,U7589,UPI,SUCCESS,,1191.53,1,2024-02-24 06:21:00
TXN029723,ORD96261,U3212,WALLET,FAILED,INSUFFICIENT_BALANCE,6915.91,2,2024-02-04 14:35:00
TXN029724,ORD64701,U8163,UPI,FAILED,USER_CANCELLED,305.0,2,2024-01-06 12:00:00
TXN029725,ORD16051,U7558,CARD,SUCCESS,,3859.13,1,2024-05-31 05:51:00
TXN029726,ORD21486,U2348,UPI,FAILED,USER_CANCELLED,3048.05,0,2024-02-29 21:57:00
TXN029727,ORD29059,U2366,UPI,SUCCESS,,3414.89,0,2024-01-28 08:58:00
TXN029728,ORD75992,U6653,UPI,FAILED,INSUFFICIENT_BALANCE,7856.5,1,2024-01-17 04:10:00
TXN029729,ORD15766,U8912,NETBANKING,SUCCESS,,5076.58,0,2024-02-28 16:42:00
TXN029730,ORD90532,U6993,WALLET,SUCCESS,,4587.2,0,2024-01-19 01:59:00
TXN029731,ORD27184,U3899,WALLET,SUCCESS,,5042.77,0,2024-03-25 07:00:00
TXN029732,ORD53715,U4032,NETBANKING,SUCCESS,,2446.94,1,2024-01-15 20:48:00
TXN029733,ORD15969,U8087,CARD,SUCCESS,,1076.62,0,2024-04-27 02:43:00
TXN029734,ORD24689,U8552,UPI,FAILED,INSUFFICIENT_BALANCE,5098.63,0,2024-04-13 02:14:00
TXN029735,ORD99311,U2237,UPI,SUCCESS,,4674.52,0,2024-02-09 16:07:00
TXN029736,ORD27804,U2655,CARD,SUCCESS,,434.86,0,2024-03-29 23:06:00
TXN029737,ORD28767,U8766,CARD,SUCCESS,,4388.17,1,2024-02-25 00:39:00
TXN029738,ORD86718,U5632,WALLET,SUCCESS,,5646.11,0,2024-03-13 03:05:00
TXN029739,ORD11778,U1099,CARD,SUCCESS,,4795.23,1,2024-04-05 18:25:00
TXN029740,ORD72880,U5674,UPI,FAILED,TECHNICAL_ERROR,1972.34,0,2024-01-10 14:40:00
TXN029741,ORD24991,U3650,UPI,SUCCESS,,6978.54,1,2024-04-11 22:49:00
TXN029742,ORD14072,U2533,WALLET,SUCCESS,,859.12,0,2024-06-02 19:22:00
TXN029743,ORD75384,U9565,CARD,SUCCESS,,1627.77,0,2024-06-29 11:57:00
TXN029744,ORD88166,U4656,NETBANKING,FAILED,PAYMENT_TIMEOUT,5107.13,1,2024-06-24 22:02:00
TXN029745,ORD89372,U8861,UPI,FAILED,PAYMENT_TIMEOUT,5589.33,1,2024-06-04 22:29:00
TXN029746,ORD18823,U3491,NETBANKING,SUCCESS,,2531.66,0,2024-02-17 06:59:00
TXN029747,ORD91915,U9407,UPI,FAILED,BANK_SERVER_DOWN,1320.31,0,2024-02-23 20:34:00
TXN029748,ORD59464,U1915,UPI,SUCCESS,,936.91,1,2024-04-07 16:41:00
TXN029749,ORD31691,U8729,UPI,SUCCESS,,2102.38,0,2024-01-03 02:44:00
TXN029750,ORD79388,U8258,UPI,SUCCESS,,2571.08,2,2024-02-23 03:36:00
TXN029751,ORD60893,U6268,WALLET,SUCCESS,,410.57,0,2024-04-24 23:05:00
TXN029752,ORD77722,U2560,UPI,SUCCESS,,3601.18,0,2024-02-28 00:31:00
TXN029753,ORD46234,U9539,WALLET,SUCCESS,,3718.43,0,2024-06-15 14:30:00
TXN029754,ORD33772,U9398,WALLET,FAILED,TECHNICAL_ERROR,5785.79,0,2024-03-26 01:24:00
TXN029755,ORD34915,U2609,UPI,FAILED,TECHNICAL_ERROR,4668.65,0,2024-06-27 20:11:00
TXN029756,ORD10548,U9869,CARD,SUCCESS,,1857.67,1,2024-04-05 09:13:00
TXN029757,ORD65367,U6053,UPI,SUCCESS,,6939.43,0,2024-05-15 10:38:00
TXN029758,ORD74931,U3116,WALLET,SUCCESS,,2783.35,1,2024-04-14 14:41:00
TXN029759,ORD79121,U3987,UPI,FAILED,TECHNICAL_ERROR,836.65,0,2024-04-12 17:43:00
TXN029760,ORD46355,U9135,UPI,SUCCESS,,7839.27,0,2024-03-04 13:08:00
TXN029761,ORD28622,U2925,WALLET,SUCCESS,,3458.0,1,2024-02-21 04:13:00
TXN029762,ORD80283,U3009,UPI,FAILED,USER_CANCELLED,674.98,2,2024-01-21 06:46:00
TXN029763,ORD37617,U8890,UPI,SUCCESS,,612.74,0,2024-02-23 14:54:00
TXN029764,ORD99120,U6978,UPI,SUCCESS,,3201.06,0,2024-04-18 22:31:00
TXN029765,ORD38801,U2624,CARD,FAILED,BANK_SERVER_DOWN,5456.6,0,2024-01-30 15:32:00
TXN029766,ORD82865,U5415,UPI,SUCCESS,,5246.46,0,2024-05-21 08:57:00
TXN029767,ORD73059,U8000,CARD,SUCCESS,,7794.5,0,2024-04-09 04:58:00
TXN029768,ORD40716,U7933,UPI,SUCCESS,,802.54,1,2024-04-02 08:00:00
TXN029769,ORD57611,U4470,CARD,SUCCESS,,2141.39,0,2024-05-15 23:50:00
TXN029770,ORD68929,U7353,UPI,FAILED,INSUFFICIENT_BALANCE,4345.83,1,2024-06-13 06:38:00
TXN029771,ORD60324,U8779,UPI,SUCCESS,,3481.11,2,2024-03-15 04:16:00
TXN029772,ORD74956,U4043,CARD,SUCCESS,,3337.77,0,2024-05-21 19:15:00
TXN029773,ORD11638,U3939,CARD,SUCCESS,,6458.78,1,2024-03-29 01:50:00
TXN029774,ORD54536,U7980,UPI,FAILED,PAYMENT_TIMEOUT,2774.73,0,2024-02-21 06:36:00
TXN029775,ORD48631,U8426,WALLET,SUCCESS,,4829.01,0,2024-05-19 12:16:00
TXN029776,ORD64226,U5386,UPI,FAILED,PAYMENT_TIMEOUT,4288.33,0,2024-05-27 14:09:00
TXN029777,ORD91843,U4340,NETBANKING,SUCCESS,,3590.73,0,2024-06-06 06:39:00
TXN029778,ORD26095,U6071,CARD,SUCCESS,,6943.23,0,2024-05-08 12:35:00
TXN029779,ORD12425,U5414,UPI,SUCCESS,,7078.39,1,2024-03-06 18:52:00
TXN029780,ORD43745,U7260,CARD,SUCCESS,,7996.5,1,2024-01-07 14:05:00
TXN029781,ORD25235,U8181,WALLET,SUCCESS,,2213.77,0,2024-01-26 08:08:00
TXN029782,ORD22054,U1269,UPI,SUCCESS,,7892.3,2,2024-04-06 04:12:00
TXN029783,ORD91362,U8567,UPI,FAILED,INSUFFICIENT_BALANCE,7682.21,0,2024-01-18 22:52:00
TXN029784,ORD13400,U3240,UPI,FAILED,TECHNICAL_ERROR,849.32,1,2024-03-11 04:22:00
TXN029785,ORD59053,U3793,CARD,SUCCESS,,104.21,1,2024-05-11 11:00:00
TXN029786,ORD59312,U7019,UPI,SUCCESS,,1969.35,1,2024-02-11 06:11:00
TXN029787,ORD82861,U7705,UPI,FAILED,USER_CANCELLED,6942.09,0,2024-02-21 13:21:00
TXN029788,ORD68624,U2636,WALLET,SUCCESS,,3361.5,1,2024-01-18 11:45:00
TXN029789,ORD49556,U4351,WALLET,SUCCESS,,3464.6,2,2024-05-24 13:26:00
TXN029790,ORD40111,U7231,UPI,SUCCESS,,1266.41,0,2024-05-18 15:15:00
TXN029791,ORD77830,U5257,UPI,FAILED,BANK_SERVER_DOWN,3630.85,0,2024-05-03 04:52:00
TXN029792,ORD32755,U1940,UPI,SUCCESS,,1414.5,0,2024-02-28 14:30:00
TXN029793,ORD16549,U8387,UPI,SUCCESS,,5925.25,1,2024-04-14 20:45:00
TXN029794,ORD40143,U6922,UPI,SUCCESS,,7829.63,0,2024-01-17 03:13:00
TXN029795,ORD46910,U1286,NETBANKING,SUCCESS,,5030.16,0,2024-04-22 22:59:00
TXN029796,ORD50960,U9780,UPI,SUCCESS,,2282.42,1,2024-01-27 03:59:00
TXN029797,ORD88138,U1069,NETBANKING,SUCCESS,,2745.98,0,2024-05-21 06:50:00
TXN029798,ORD56872,U8028,UPI,SUCCESS,,2232.0,1,2024-05-02 18:18:00
TXN029799,ORD77611,U3874,NETBANKING,SUCCESS,,1447.26,0,2024-06-21 15:59:00
TXN029800,ORD86289,U1752,WALLET,SUCCESS,,7097.92,1,2024-06-27 17:18:00
TXN029801,ORD71329,U4587,CARD,FAILED,INSUFFICIENT_BALANCE,4769.53,0,2024-02-06 20:20:00
TXN029802,ORD19495,U9461,UPI,SUCCESS,,4959.1,2,2024-04-02 01:36:00
TXN029803,ORD26125,U4671,CARD,SUCCESS,,1876.13,0,2024-01-19 09:15:00
TXN029804,ORD62056,U2165,WALLET,SUCCESS,,4749.9,2,2024-04-19 12:50:00
TXN029805,ORD60734,U5652,UPI,SUCCESS,,3410.63,0,2024-05-20 02:28:00
TXN029806,ORD22503,U1132,UPI,SUCCESS,,4442.57,0,2024-03-04 13:31:00
TXN029807,ORD69112,U6405,WALLET,SUCCESS,,6054.05,0,2024-02-15 16:46:00
TXN029808,ORD84603,U9407,UPI,SUCCESS,,1898.43,2,2024-04-07 03:41:00
TXN029809,ORD25817,U1614,UPI,SUCCESS,,6472.33,2,2024-02-29 11:20:00
TXN029810,ORD72831,U3370,WALLET,SUCCESS,,6847.7,0,2024-01-02 09:27:00
TXN029811,ORD26791,U5976,UPI,SUCCESS,,1862.59,0,2024-05-10 15:35:00
TXN029812,ORD67219,U7875,UPI,FAILED,USER_CANCELLED,5002.63,0,2024-01-15 04:31:00
TXN029813,ORD71467,U2678,WALLET,SUCCESS,,555.56,0,2024-04-30 04:35:00
TXN029814,ORD96050,U6303,CARD,SUCCESS,,6132.95,0,2024-01-10 06:39:00
TXN029815,ORD88823,U2294,WALLET,SUCCESS,,6132.35,1,2024-04-28 18:46:00
TXN029816,ORD46614,U2029,WALLET,SUCCESS,,2329.43,2,2024-03-28 13:38:00
TXN029817,ORD74922,U1654,CARD,SUCCESS,,1987.37,0,2024-04-17 18:59:00
TXN029818,ORD64352,U9887,CARD,SUCCESS,,3258.29,0,2024-03-16 09:36:00
TXN029819,ORD23151,U8949,UPI,SUCCESS,,7205.73,0,2024-02-18 14:03:00
TXN029820,ORD28736,U2972,WALLET,SUCCESS,,7092.45,0,2024-05-26 22:52:00
TXN029821,ORD54925,U8859,UPI,SUCCESS,,3755.72,0,2024-03-19 06:16:00
TXN029822,ORD70330,U7496,UPI,FAILED,INSUFFICIENT_BALANCE,5792.17,0,2024-02-03 00:04:00
TXN029823,ORD55857,U9643,WALLET,SUCCESS,,7523.86,2,2024-03-22 00:11:00
TXN029824,ORD12663,U9412,UPI,FAILED,INSUFFICIENT_BALANCE,2195.64,0,2024-03-25 05:42:00
TXN029825,ORD39129,U6848,NETBANKING,SUCCESS,,2170.97,0,2024-06-13 12:09:00
TXN029826,ORD31935,U8054,CARD,SUCCESS,,1498.44,1,2024-02-26 16:34:00
TXN029827,ORD48613,U4696,WALLET,SUCCESS,,1559.46,2,2024-01-19 09:48:00
TXN029828,ORD19450,U3202,UPI,SUCCESS,,348.01,1,2024-03-01 08:44:00
TXN029829,ORD28190,U1185,CARD,FAILED,INSUFFICIENT_BALANCE,1117.5,2,2024-01-11 21:12:00
TXN029830,ORD13854,U1640,NETBANKING,SUCCESS,,2691.59,1,2024-03-15 02:28:00
TXN029831,ORD35319,U6830,CARD,SUCCESS,,3580.27,0,2024-02-27 22:21:00
TXN029832,ORD22135,U7427,CARD,SUCCESS,,152.78,0,2024-05-14 09:15:00
TXN029833,ORD71267,U2881,WALLET,SUCCESS,,6210.09,0,2024-01-26 00:39:00
TXN029834,ORD79924,U2245,WALLET,SUCCESS,,3596.3,0,2024-05-05 21:49:00
TXN029835,ORD30301,U6654,CARD,SUCCESS,,2007.84,0,2024-05-05 23:41:00
TXN029836,ORD74962,U8478,CARD,SUCCESS,,6526.97,0,2024-02-13 17:55:00
TXN029837,ORD79777,U7106,UPI,SUCCESS,,911.4,0,2024-02-06 12:16:00
TXN029838,ORD55949,U8584,WALLET,SUCCESS,,3711.56,0,2024-01-19 02:46:00
TXN029839,ORD82142,U6245,UPI,SUCCESS,,835.55,0,2024-01-24 20:49:00
TXN029840,ORD80610,U2496,UPI,SUCCESS,,4284.17,2,2024-06-15 08:05:00
TXN029841,ORD22868,U9079,WALLET,SUCCESS,,7484.32,1,2024-02-20 05:15:00
TXN029842,ORD13966,U4855,CARD,SUCCESS,,4933.13,0,2024-03-17 02:50:00
TXN029843,ORD77876,U7175,CARD,SUCCESS,,179.81,2,2024-03-24 06:55:00
TXN029844,ORD11544,U6959,UPI,FAILED,PAYMENT_TIMEOUT,7562.78,0,2024-01-17 08:52:00
TXN029845,ORD14898,U4910,CARD,SUCCESS,,6219.73,0,2024-04-30 10:14:00
TXN029846,ORD11652,U8044,UPI,SUCCESS,,7905.2,0,2024-01-05 09:09:00
TXN029847,ORD61586,U9114,CARD,SUCCESS,,922.87,1,2024-05-04 20:40:00
TXN029848,ORD54906,U6441,UPI,SUCCESS,,5034.6,0,2024-02-11 17:09:00
TXN029849,ORD40913,U1554,UPI,SUCCESS,,4711.89,0,2024-05-18 20:09:00
TXN029850,ORD88617,U2594,CARD,SUCCESS,,5609.17,2,2024-02-01 19:05:00
TXN029851,ORD82363,U7803,NETBANKING,SUCCESS,,4582.75,0,2024-06-08 20:13:00
TXN029852,ORD30662,U8085,CARD,SUCCESS,,5897.19,0,2024-01-06 14:11:00
TXN029853,ORD68741,U7798,NETBANKING,SUCCESS,,2013.71,0,2024-06-05 07:14:00
TXN029854,ORD68627,U3160,CARD,SUCCESS,,4006.9,0,2024-06-14 19:01:00
TXN029855,ORD87768,U2043,CARD,SUCCESS,,7023.1,1,2024-04-02 13:41:00
TXN029856,ORD28259,U5827,UPI,SUCCESS,,3207.49,0,2024-01-26 00:37:00
TXN029857,ORD50768,U4130,UPI,FAILED,TECHNICAL_ERROR,4419.72,0,2024-03-27 06:25:00
TXN029858,ORD39571,U4223,UPI,SUCCESS,,6456.57,0,2024-05-21 10:04:00
TXN029859,ORD51804,U5658,NETBANKING,SUCCESS,,3242.49,1,2024-02-29 20:54:00
TXN029860,ORD89754,U3402,CARD,SUCCESS,,1931.76,2,2024-02-25 22:22:00
TXN029861,ORD74777,U4781,NETBANKING,SUCCESS,,5816.56,0,2024-05-07 13:28:00
TXN029862,ORD76709,U7078,CARD,FAILED,PAYMENT_TIMEOUT,1343.23,0,2024-02-13 22:16:00
TXN029863,ORD82527,U2965,CARD,SUCCESS,,7074.66,0,2024-02-22 18:44:00
TXN029864,ORD43423,U6058,CARD,SUCCESS,,1510.74,1,2024-02-13 14:26:00
TXN029865,ORD68870,U3224,WALLET,SUCCESS,,2404.43,0,2024-06-06 06:02:00
TXN029866,ORD14696,U3633,WALLET,SUCCESS,,6059.9,1,2024-05-23 07:16:00
TXN029867,ORD36025,U5901,NETBANKING,SUCCESS,,3260.38,0,2024-01-23 12:07:00
TXN029868,ORD14481,U2419,CARD,SUCCESS,,7240.61,0,2024-03-12 01:19:00
TXN029869,ORD90946,U6869,WALLET,FAILED,INSUFFICIENT_BALANCE,7343.53,0,2024-05-07 09:29:00
TXN029870,ORD31757,U5775,CARD,SUCCESS,,5021.47,1,2024-04-18 15:22:00
TXN029871,ORD80017,U4024,UPI,FAILED,TECHNICAL_ERROR,149.67,0,2024-04-02 04:32:00
TXN029872,ORD36132,U5848,UPI,SUCCESS,,3526.48,2,2024-06-04 11:41:00
TXN029873,ORD86225,U5151,UPI,SUCCESS,,771.63,0,2024-02-21 21:16:00
TXN029874,ORD19473,U1012,WALLET,FAILED,USER_CANCELLED,7140.93,0,2024-02-28 08:27:00
TXN029875,ORD78786,U8075,WALLET,SUCCESS,,3583.28,2,2024-02-15 14:24:00
TXN029876,ORD91704,U9599,UPI,SUCCESS,,6167.57,1,2024-05-20 23:44:00
TXN029877,ORD92422,U6746,CARD,SUCCESS,,240.11,0,2024-02-11 01:00:00
TXN029878,ORD54606,U8339,UPI,FAILED,INSUFFICIENT_BALANCE,5291.21,1,2024-06-04 16:41:00
TXN029879,ORD55191,U2677,CARD,SUCCESS,,4861.47,0,2024-05-29 10:18:00
TXN029880,ORD54976,U1353,UPI,SUCCESS,,3177.39,2,2024-05-11 06:24:00
TXN029881,ORD46496,U8543,CARD,SUCCESS,,6667.97,0,2024-06-21 13:40:00
TXN029882,ORD70956,U7179,NETBANKING,SUCCESS,,220.22,0,2024-06-27 00:21:00
TXN029883,ORD65547,U3909,WALLET,FAILED,INSUFFICIENT_BALANCE,4352.85,0,2024-04-09 08:38:00
TXN029884,ORD74560,U7711,UPI,FAILED,PAYMENT_TIMEOUT,2106.3,0,2024-01-31 06:23:00
TXN029885,ORD27681,U7727,UPI,SUCCESS,,851.26,0,2024-02-29 19:52:00
TXN029886,ORD90341,U5405,WALLET,SUCCESS,,2047.6,2,2024-01-12 15:11:00
TXN029887,ORD25132,U4129,UPI,SUCCESS,,7592.43,2,2024-01-30 12:14:00
TXN029888,ORD93317,U6491,CARD,SUCCESS,,7824.38,0,2024-03-20 02:35:00
TXN029889,ORD90685,U2787,UPI,SUCCESS,,246.62,1,2024-01-20 11:02:00
TXN029890,ORD96163,U5391,CARD,SUCCESS,,634.86,1,2024-04-17 15:27:00
TXN029891,ORD66681,U4393,WALLET,FAILED,BANK_SERVER_DOWN,2776.65,0,2024-05-15 22:56:00
TXN029892,ORD37017,U6852,WALLET,SUCCESS,,1311.23,1,2024-02-15 03:51:00
TXN029893,ORD10926,U5740,CARD,SUCCESS,,728.27,0,2024-04-25 22:53:00
